,userId,movieId,rating,original_title
1286,331,4226,5.0,Shriek If You Know What I Did Last Friday the Thirteenth
1287,331,58559,5.0,Confession of a Child of the Century
1288,331,260,4.5,The 39 Steps
1289,332,858,5.0,Sleepless in Seattle
1290,332,1968,3.5,Fools Rush In
1291,332,2762,3.0,Young and Innocent
1292,332,2959,5.0,License to Wed
1293,332,4226,4.0,Shriek If You Know What I Did Last Friday the Thirteenth
1294,332,54503,4.0,The Mystery of Chess Boxing
1295,332,58559,5.0,Confession of a Child of the Century
1296,332,5,2.5,Four Rooms
1297,332,260,4.5,The 39 Steps
1298,332,780,3.0,The Passion of Joan of Arc
1299,332,788,3.0,Mrs. Doubtfire
1300,332,480,3.0,Monsoon Wedding
1301,332,500,3.0,Reservoir Dogs
1302,332,527,4.5,Once Were Warriors
1303,332,3101,3.0,I Love You to Death
1304,334,110,4.0,Three Colors: Red
1305,334,858,5.0,Sleepless in Seattle
1306,334,2959,5.0,License to Wed
1307,334,54503,5.0,The Mystery of Chess Boxing
1308,334,58559,5.0,Confession of a Child of the Century
1309,334,780,3.0,The Passion of Joan of Arc
1310,335,1968,5.0,Fools Rush In
1311,337,858,5.0,Sleepless in Seattle
1312,337,260,5.0,The 39 Steps
1313,337,527,5.0,Once Were Warriors
1314,338,5,3.0,Four Rooms
1315,338,141,4.0,Donnie Darko
1316,338,260,5.0,The 39 Steps
1317,338,648,3.0,Beauty and the Beast
1318,338,780,4.0,The Passion of Joan of Arc
1319,338,786,3.0,Almost Famous
1320,339,25,5.0,Jarhead
1321,339,141,5.0,Donnie Darko
1322,339,648,3.0,Beauty and the Beast
1323,339,780,3.0,The Passion of Joan of Arc
1324,340,110,3.5,Three Colors: Red
1325,340,858,3.5,Sleepless in Seattle
1326,340,1246,4.0,Rocky Balboa
1327,340,1968,3.5,Fools Rush In
1328,340,2762,3.0,Young and Innocent
1329,340,2959,3.5,License to Wed
1330,340,4226,4.0,Shriek If You Know What I Did Last Friday the Thirteenth
1331,340,54503,4.0,The Mystery of Chess Boxing
1332,340,58559,5.0,Confession of a Child of the Century
1333,340,96821,3.5,Caesar Must Die
1334,340,58,3.0,Pirates of the Caribbean: Dead Man's Chest
1335,340,141,3.0,Donnie Darko
1336,340,260,4.0,The 39 Steps
1337,340,339,3.0,Night on Earth
1338,340,648,3.0,Beauty and the Beast
1339,340,780,3.5,The Passion of Joan of Arc
1340,340,788,2.0,Mrs. Doubtfire
1341,340,480,3.0,Monsoon Wedding
1342,340,500,3.5,Reservoir Dogs
1343,340,527,4.5,Once Were Warriors
1344,340,223,3.0,Rebecca
1345,341,5,3.0,Four Rooms
1346,341,64,3.0,Talk to Her
1347,341,79,4.0,It
1348,341,260,3.0,The 39 Steps
1349,341,339,5.0,Night on Earth
1350,341,605,4.0,The Matrix Revolutions
1351,341,648,4.0,Beauty and the Beast
1352,341,762,2.0,Monty Python and the Holy Grail
1353,341,500,3.0,Reservoir Dogs
1354,341,1092,4.0,The Third Man
1355,342,110,5.0,Three Colors: Red
1356,342,858,5.0,Sleepless in Seattle
1357,342,2762,3.0,Young and Innocent
1358,342,2959,4.0,License to Wed
1359,342,377,2.0,A Nightmare on Elm Street
1360,342,648,4.0,Beauty and the Beast
1361,342,780,3.0,The Passion of Joan of Arc
1362,342,480,4.0,Monsoon Wedding
1363,343,110,4.0,Three Colors: Red
1364,343,25,5.0,Jarhead
1365,343,377,3.0,A Nightmare on Elm Street
1366,343,480,3.0,Monsoon Wedding
1367,343,527,5.0,Once Were Warriors
1368,344,58559,5.0,Confession of a Child of the Century
1369,344,260,4.0,The 39 Steps
1370,346,110,3.0,Three Colors: Red
1371,346,147,2.0,The 400 Blows
1372,346,858,5.0,Sleepless in Seattle
1373,346,1246,4.5,Rocky Balboa
1374,346,1968,3.0,Fools Rush In
1375,346,2762,4.0,Young and Innocent
1376,346,2959,4.0,License to Wed
1377,346,25,5.0,Jarhead
1378,346,141,2.0,Donnie Darko
1379,346,260,3.0,The 39 Steps
1380,346,339,3.0,Night on Earth
1381,346,377,4.0,A Nightmare on Elm Street
1382,346,605,2.0,The Matrix Revolutions
1383,346,628,4.0,Interview with the Vampire
1384,346,648,3.0,Beauty and the Beast
1385,346,480,3.0,Monsoon Wedding
1386,346,527,5.0,Once Were Warriors
1387,346,1092,3.0,The Third Man
1388,346,3101,3.0,I Love You to Death
1389,348,110,3.5,Three Colors: Red
1390,348,858,5.0,Sleepless in Seattle
1391,348,1246,4.5,Rocky Balboa
1392,348,2762,4.5,Young and Innocent
1393,348,2959,4.0,License to Wed
1394,348,4226,4.0,Shriek If You Know What I Did Last Friday the Thirteenth
1395,348,58559,4.5,Confession of a Child of the Century
1396,348,141,3.5,Donnie Darko
1397,348,500,3.5,Reservoir Dogs
1398,348,527,4.5,Once Were Warriors
1399,348,223,4.0,Rebecca
1400,349,2762,3.0,Young and Innocent
1401,350,110,4.0,Three Colors: Red
1402,352,2762,4.5,Young and Innocent
1403,352,2959,4.0,License to Wed
1404,352,4226,3.5,Shriek If You Know What I Did Last Friday the Thirteenth
1405,352,58559,5.0,Confession of a Child of the Century
1406,352,260,4.5,The 39 Steps
1407,352,648,5.0,Beauty and the Beast
1408,352,780,4.0,The Passion of Joan of Arc
1409,352,480,4.5,Monsoon Wedding
1410,353,110,3.5,Three Colors: Red
1411,353,1246,3.0,Rocky Balboa
1412,353,1968,2.5,Fools Rush In
1413,353,25,2.0,Jarhead
1414,353,260,5.0,The 39 Steps
1415,353,648,0.5,Beauty and the Beast
1416,353,480,3.0,Monsoon Wedding
1417,353,223,3.5,Rebecca
1418,354,110,5.0,Three Colors: Red
1419,354,858,5.0,Sleepless in Seattle
1420,354,1968,5.0,Fools Rush In
1421,354,260,5.0,The 39 Steps
1422,354,377,3.0,A Nightmare on Elm Street
1423,354,648,4.0,Beauty and the Beast
1424,354,480,5.0,Monsoon Wedding
1425,358,2959,4.5,License to Wed
1426,359,110,5.0,Three Colors: Red
1427,359,1246,3.0,Rocky Balboa
1428,359,1968,4.0,Fools Rush In
1429,359,648,4.0,Beauty and the Beast
1430,359,780,5.0,The Passion of Joan of Arc
1431,359,786,3.0,Almost Famous
1432,359,480,4.0,Monsoon Wedding
1433,359,527,5.0,Once Were Warriors
1434,360,110,4.5,Three Colors: Red
1435,360,2959,4.5,License to Wed
1436,360,4226,4.5,Shriek If You Know What I Did Last Friday the Thirteenth
1437,360,58559,4.5,Confession of a Child of the Century
1438,360,260,4.0,The 39 Steps
1439,361,2959,5.0,License to Wed
1440,361,58559,5.0,Confession of a Child of the Century
1441,361,480,5.0,Monsoon Wedding
1442,362,110,4.0,Three Colors: Red
1443,362,858,5.0,Sleepless in Seattle
1444,362,1246,4.0,Rocky Balboa
1445,362,1968,4.0,Fools Rush In
1446,362,2762,5.0,Young and Innocent
1447,362,2959,4.0,License to Wed
1448,362,260,5.0,The 39 Steps
1449,362,648,4.0,Beauty and the Beast
1450,362,780,2.0,The Passion of Joan of Arc
1451,362,480,3.0,Monsoon Wedding
1452,362,223,3.0,Rebecca
1453,363,858,4.5,Sleepless in Seattle
1454,363,2959,4.0,License to Wed
1455,363,58559,3.0,Confession of a Child of the Century
1456,363,260,5.0,The 39 Steps
1457,363,527,4.5,Once Were Warriors
1458,364,110,4.0,Three Colors: Red
1459,364,147,1.0,The 400 Blows
1460,365,260,5.0,The 39 Steps
1461,365,780,4.0,The Passion of Joan of Arc
1462,365,1552,4.0,Parenthood
1463,365,480,4.0,Monsoon Wedding
1464,365,223,3.0,Rebecca
1465,366,858,5.0,Sleepless in Seattle
1466,366,5,4.0,Four Rooms
1467,366,25,2.0,Jarhead
1468,366,58,3.0,Pirates of the Caribbean: Dead Man's Chest
1469,366,79,3.0,It
1470,366,141,2.0,Donnie Darko
1471,366,260,5.0,The 39 Steps
1472,366,628,4.0,Interview with the Vampire
1473,366,648,3.0,Beauty and the Beast
1474,366,780,3.0,The Passion of Joan of Arc
1475,366,786,3.0,Almost Famous
1476,366,788,3.0,Mrs. Doubtfire
1477,368,110,4.5,Three Colors: Red
1478,368,858,4.0,Sleepless in Seattle
1479,368,1968,3.0,Fools Rush In
1480,368,2762,4.0,Young and Innocent
1481,368,2959,5.0,License to Wed
1482,368,4226,4.5,Shriek If You Know What I Did Last Friday the Thirteenth
1483,368,141,3.5,Donnie Darko
1484,368,260,3.5,The 39 Steps
1485,368,339,1.5,Night on Earth
1486,368,377,2.5,A Nightmare on Elm Street
1487,368,628,4.0,Interview with the Vampire
1488,368,648,2.0,Beauty and the Beast
1489,368,780,3.5,The Passion of Joan of Arc
1490,368,788,3.0,Mrs. Doubtfire
1491,368,1552,3.5,Parenthood
1492,368,480,4.0,Monsoon Wedding
1493,368,500,4.0,Reservoir Dogs
1494,368,527,3.5,Once Were Warriors
1495,368,3101,3.0,I Love You to Death
1496,368,223,3.5,Rebecca
1497,370,858,5.0,Sleepless in Seattle
1498,370,5,2.0,Four Rooms
1499,370,25,2.0,Jarhead
1500,370,58,4.0,Pirates of the Caribbean: Dead Man's Chest
1501,370,79,2.0,It
1502,370,628,3.0,Interview with the Vampire
1503,370,648,2.0,Beauty and the Beast
1504,370,527,4.0,Once Were Warriors
1505,371,2959,5.0,License to Wed
1506,371,4226,4.5,Shriek If You Know What I Did Last Friday the Thirteenth
1507,371,58559,4.5,Confession of a Child of the Century
1508,372,480,4.0,Monsoon Wedding
1509,373,527,4.0,Once Were Warriors
1510,376,858,5.0,Sleepless in Seattle
1511,376,2762,4.0,Young and Innocent
1512,376,2959,5.0,License to Wed
1513,376,4226,3.5,Shriek If You Know What I Did Last Friday the Thirteenth
1514,376,58559,5.0,Confession of a Child of the Century
1515,377,110,4.0,Three Colors: Red
1516,377,339,3.0,Night on Earth
1517,377,377,4.0,A Nightmare on Elm Street
1518,377,480,4.0,Monsoon Wedding
1519,377,500,3.0,Reservoir Dogs
1520,377,527,4.0,Once Were Warriors
1521,379,110,5.0,Three Colors: Red
1522,380,2762,3.0,Young and Innocent
1523,380,527,4.0,Once Were Warriors
1524,382,110,3.0,Three Colors: Red
1525,382,858,5.0,Sleepless in Seattle
1526,382,260,5.0,The 39 Steps
1527,382,377,3.0,A Nightmare on Elm Street
1528,384,858,5.0,Sleepless in Seattle
1529,384,2959,4.0,License to Wed
1530,384,25,3.0,Jarhead
1531,384,648,2.0,Beauty and the Beast
1532,384,527,4.0,Once Were Warriors
1533,384,1092,3.0,The Third Man
1534,386,2959,3.0,License to Wed
1535,386,527,4.0,Once Were Warriors
1536,387,780,3.0,The Passion of Joan of Arc
1537,387,480,3.5,Monsoon Wedding
1538,388,858,4.5,Sleepless in Seattle
1539,388,1246,4.0,Rocky Balboa
1540,388,2959,5.0,License to Wed
1541,388,4226,5.0,Shriek If You Know What I Did Last Friday the Thirteenth
1542,388,58559,5.0,Confession of a Child of the Century
1543,389,2762,3.0,Young and Innocent
1544,389,648,1.0,Beauty and the Beast
1545,389,780,3.0,The Passion of Joan of Arc
1546,389,1552,2.0,Parenthood
1547,389,480,3.0,Monsoon Wedding
1548,390,110,5.0,Three Colors: Red
1549,390,1246,5.0,Rocky Balboa
1550,390,1968,5.0,Fools Rush In
1551,390,2762,4.5,Young and Innocent
1552,390,2959,4.5,License to Wed
1553,390,4226,4.0,Shriek If You Know What I Did Last Friday the Thirteenth
1554,390,5,2.0,Four Rooms
1555,390,260,4.0,The 39 Steps
1556,390,377,4.0,A Nightmare on Elm Street
1557,390,762,2.0,Monty Python and the Holy Grail
1558,390,780,4.0,The Passion of Joan of Arc
1559,390,480,5.0,Monsoon Wedding
1560,390,500,4.0,Reservoir Dogs
1561,390,527,5.0,Once Were Warriors
1562,390,1092,3.0,The Third Man
1563,390,4474,3.0,My Super Ex-Girlfriend
1564,391,2762,4.0,Young and Innocent
1565,391,2959,3.0,License to Wed
1566,391,141,3.0,Donnie Darko
1567,391,339,3.0,Night on Earth
1568,392,110,4.5,Three Colors: Red
1569,392,858,3.5,Sleepless in Seattle
1570,392,1246,4.0,Rocky Balboa
1571,392,1968,4.5,Fools Rush In
1572,392,2762,4.5,Young and Innocent
1573,392,2959,5.0,License to Wed
1574,392,4226,5.0,Shriek If You Know What I Did Last Friday the Thirteenth
1575,392,54503,4.5,The Mystery of Chess Boxing
1576,392,58559,5.0,Confession of a Child of the Century
1577,392,25,4.0,Jarhead
1578,392,141,0.5,Donnie Darko
1579,392,260,5.0,The 39 Steps
1580,392,377,4.0,A Nightmare on Elm Street
1581,392,628,3.5,Interview with the Vampire
1582,392,648,4.0,Beauty and the Beast
1583,392,780,3.5,The Passion of Joan of Arc
1584,392,786,3.5,Almost Famous
1585,392,788,4.0,Mrs. Doubtfire
1586,392,1552,2.5,Parenthood
1587,392,480,5.0,Monsoon Wedding
1588,392,500,1.0,Reservoir Dogs
1589,392,527,4.5,Once Were Warriors
1590,392,223,5.0,Rebecca
1591,395,79,3.0,It
1592,395,141,3.0,Donnie Darko
1593,395,260,5.0,The 39 Steps
1594,395,648,4.0,Beauty and the Beast
1595,395,780,4.0,The Passion of Joan of Arc
1596,396,2762,1.0,Young and Innocent
1597,397,260,5.0,The 39 Steps
1598,398,110,3.5,Three Colors: Red
1599,398,858,3.0,Sleepless in Seattle
1600,398,1968,4.0,Fools Rush In
1601,398,2762,3.5,Young and Innocent
1602,398,2959,4.0,License to Wed
1603,398,4226,3.5,Shriek If You Know What I Did Last Friday the Thirteenth
1604,398,260,2.5,The 39 Steps
1605,398,377,2.0,A Nightmare on Elm Street
1606,398,648,2.5,Beauty and the Beast
1607,398,762,2.0,Monty Python and the Holy Grail
1608,398,780,0.5,The Passion of Joan of Arc
1609,398,786,2.0,Almost Famous
1610,398,1552,3.5,Parenthood
1611,398,480,3.0,Monsoon Wedding
1612,398,527,4.0,Once Were Warriors
1613,398,1092,3.0,The Third Man
1614,400,1246,5.0,Rocky Balboa
1615,400,25,5.0,Jarhead
1616,400,141,4.0,Donnie Darko
1617,400,260,5.0,The 39 Steps
1618,400,339,3.0,Night on Earth
1619,400,628,4.0,Interview with the Vampire
1620,400,648,3.0,Beauty and the Beast
1621,400,780,3.0,The Passion of Joan of Arc
1622,400,786,3.0,Almost Famous
1623,400,480,5.0,Monsoon Wedding
1624,400,500,4.0,Reservoir Dogs
1625,400,527,4.0,Once Were Warriors
1626,400,223,5.0,Rebecca
1627,401,858,5.0,Sleepless in Seattle
1628,403,260,4.0,The 39 Steps
1629,403,480,2.5,Monsoon Wedding
1630,404,260,4.0,The 39 Steps
1631,405,480,1.0,Monsoon Wedding
1632,410,4226,5.0,Shriek If You Know What I Did Last Friday the Thirteenth
1633,410,480,4.0,Monsoon Wedding
1634,410,3101,5.0,I Love You to Death
1635,411,110,5.0,Three Colors: Red
1636,412,110,4.0,Three Colors: Red
1637,412,858,5.0,Sleepless in Seattle
1638,412,2959,3.0,License to Wed
1639,412,4226,5.0,Shriek If You Know What I Did Last Friday the Thirteenth
1640,412,96821,3.0,Caesar Must Die
1641,413,25,5.0,Jarhead
1642,413,141,2.0,Donnie Darko
1643,413,628,3.0,Interview with the Vampire
1644,413,648,2.0,Beauty and the Beast
1645,414,858,4.5,Sleepless in Seattle
1646,414,2959,5.0,License to Wed
1647,414,527,4.0,Once Were Warriors
1648,414,223,4.5,Rebecca
1649,415,110,4.0,Three Colors: Red
1650,415,858,4.0,Sleepless in Seattle
1651,415,2762,5.0,Young and Innocent
1652,415,2959,5.0,License to Wed
1653,415,260,3.0,The 39 Steps
1654,415,377,4.0,A Nightmare on Elm Street
1655,415,648,3.0,Beauty and the Beast
1656,415,1552,3.0,Parenthood
1657,415,480,4.0,Monsoon Wedding
1658,415,527,3.0,Once Were Warriors
1659,415,223,5.0,Rebecca
1660,417,1246,4.0,Rocky Balboa
1661,417,2762,2.5,Young and Innocent
1662,417,2959,4.0,License to Wed
1663,417,4226,2.0,Shriek If You Know What I Did Last Friday the Thirteenth
1664,417,500,3.5,Reservoir Dogs
1665,418,141,5.0,Donnie Darko
1666,418,260,5.0,The 39 Steps
1667,418,648,3.0,Beauty and the Beast
1668,418,762,3.0,Monty Python and the Holy Grail
1669,418,780,4.0,The Passion of Joan of Arc
1670,418,786,3.0,Almost Famous
1671,420,54503,5.0,The Mystery of Chess Boxing
1672,421,110,1.0,Three Colors: Red
1673,421,141,4.0,Donnie Darko
1674,421,260,5.0,The 39 Steps
1675,421,339,4.0,Night on Earth
1676,421,377,5.0,A Nightmare on Elm Street
1677,421,648,4.0,Beauty and the Beast
1678,421,1552,5.0,Parenthood
1679,421,480,5.0,Monsoon Wedding
1680,422,480,2.0,Monsoon Wedding
1681,422,527,5.0,Once Were Warriors
1682,423,110,5.0,Three Colors: Red
1683,425,110,4.0,Three Colors: Red
1684,425,858,4.0,Sleepless in Seattle
1685,425,2959,3.5,License to Wed
1686,425,58559,4.0,Confession of a Child of the Century
1687,425,648,3.5,Beauty and the Beast
1688,425,780,4.5,The Passion of Joan of Arc
1689,425,480,3.5,Monsoon Wedding
1690,426,858,5.0,Sleepless in Seattle
1691,426,2959,3.0,License to Wed
1692,426,260,5.0,The 39 Steps
1693,426,377,4.0,A Nightmare on Elm Street
1694,426,780,3.0,The Passion of Joan of Arc
1695,426,786,2.0,Almost Famous
1696,426,480,3.0,Monsoon Wedding
1697,427,110,4.0,Three Colors: Red
1698,427,260,2.0,The 39 Steps
1699,427,780,2.5,The Passion of Joan of Arc
1700,427,480,3.0,Monsoon Wedding
1701,429,110,3.0,Three Colors: Red
1702,429,858,4.0,Sleepless in Seattle
1703,429,1246,3.5,Rocky Balboa
1704,429,2762,3.0,Young and Innocent
1705,429,2959,3.0,License to Wed
1706,429,4226,3.5,Shriek If You Know What I Did Last Friday the Thirteenth
1707,429,58559,3.0,Confession of a Child of the Century
1708,429,260,4.5,The 39 Steps
1709,429,377,3.0,A Nightmare on Elm Street
1710,429,648,4.0,Beauty and the Beast
1711,429,780,3.0,The Passion of Joan of Arc
1712,429,786,2.5,Almost Famous
1713,429,1552,2.0,Parenthood
1714,429,480,3.0,Monsoon Wedding
1715,429,527,4.0,Once Were Warriors
1716,430,5,3.0,Four Rooms
1717,430,64,3.0,Talk to Her
1718,430,79,5.0,It
1719,430,141,4.0,Donnie Darko
1720,430,628,5.0,Interview with the Vampire
1721,430,648,5.0,Beauty and the Beast
1722,430,762,5.0,Monty Python and the Holy Grail
1723,430,780,5.0,The Passion of Joan of Arc
1724,430,786,5.0,Almost Famous
1725,430,788,5.0,Mrs. Doubtfire
1726,431,110,5.0,Three Colors: Red
1727,431,339,3.0,Night on Earth
1728,431,377,4.0,A Nightmare on Elm Street
1729,431,780,5.0,The Passion of Joan of Arc
1730,431,480,4.0,Monsoon Wedding
1731,431,527,5.0,Once Were Warriors
1732,431,223,4.0,Rebecca
1733,432,1246,5.0,Rocky Balboa
1734,432,141,5.0,Donnie Darko
1735,432,260,5.0,The 39 Steps
1736,432,339,4.0,Night on Earth
1737,432,377,3.0,A Nightmare on Elm Street
1738,432,605,3.0,The Matrix Revolutions
1739,432,628,3.0,Interview with the Vampire
1740,432,780,3.0,The Passion of Joan of Arc
1741,432,788,4.0,Mrs. Doubtfire
1742,432,480,4.0,Monsoon Wedding
1743,432,500,3.0,Reservoir Dogs
1744,432,527,5.0,Once Were Warriors
1745,433,4226,4.5,Shriek If You Know What I Did Last Friday the Thirteenth
1746,433,260,4.0,The 39 Steps
1747,434,110,3.5,Three Colors: Red
1748,434,2762,4.0,Young and Innocent
1749,434,2959,4.0,License to Wed
1750,434,4226,4.5,Shriek If You Know What I Did Last Friday the Thirteenth
1751,434,25,4.0,Jarhead
1752,434,260,4.0,The 39 Steps
1753,434,648,3.5,Beauty and the Beast
1754,434,480,4.0,Monsoon Wedding
1755,434,527,4.0,Once Were Warriors
1756,435,2959,5.0,License to Wed
1757,435,54503,4.5,The Mystery of Chess Boxing
1758,435,58559,5.0,Confession of a Child of the Century
1759,436,110,4.5,Three Colors: Red
1760,436,858,1.5,Sleepless in Seattle
1761,436,1246,2.5,Rocky Balboa
1762,436,2959,4.0,License to Wed
1763,436,4226,3.5,Shriek If You Know What I Did Last Friday the Thirteenth
1764,436,54503,3.0,The Mystery of Chess Boxing
1765,436,58559,4.5,Confession of a Child of the Century
1766,436,260,3.0,The 39 Steps
1767,436,377,3.5,A Nightmare on Elm Street
1768,436,780,3.0,The Passion of Joan of Arc
1769,436,1552,3.5,Parenthood
1770,436,480,4.0,Monsoon Wedding
1771,436,527,1.5,Once Were Warriors
1772,436,1092,3.0,The Third Man
1773,436,223,4.0,Rebecca
1774,439,1968,3.0,Fools Rush In
1775,439,58,1.5,Pirates of the Caribbean: Dead Man's Chest
1776,442,110,3.0,Three Colors: Red
1777,442,1968,4.0,Fools Rush In
1778,442,527,4.0,Once Were Warriors
1779,443,110,4.0,Three Colors: Red
1780,443,1246,4.5,Rocky Balboa
1781,443,2762,5.0,Young and Innocent
1782,443,4226,4.5,Shriek If You Know What I Did Last Friday the Thirteenth
1783,443,58559,5.0,Confession of a Child of the Century
1784,443,377,3.5,A Nightmare on Elm Street
1785,443,648,3.5,Beauty and the Beast
1786,443,780,4.0,The Passion of Joan of Arc
1787,443,480,3.5,Monsoon Wedding
1788,443,500,4.0,Reservoir Dogs
1789,443,527,4.5,Once Were Warriors
1790,445,110,4.0,Three Colors: Red
1791,445,858,5.0,Sleepless in Seattle
1792,445,141,4.0,Donnie Darko
1793,445,260,5.0,The 39 Steps
1794,445,339,3.0,Night on Earth
1795,445,377,4.0,A Nightmare on Elm Street
1796,445,480,4.0,Monsoon Wedding
1797,445,500,5.0,Reservoir Dogs
1798,445,223,4.0,Rebecca
1799,446,110,5.0,Three Colors: Red
1800,447,110,5.0,Three Colors: Red
1801,448,858,5.0,Sleepless in Seattle
1802,449,2762,4.0,Young and Innocent
1803,450,858,5.0,Sleepless in Seattle
1804,450,1968,2.5,Fools Rush In
1805,450,2959,2.5,License to Wed
1806,450,4226,2.5,Shriek If You Know What I Did Last Friday the Thirteenth
1807,450,260,5.0,The 39 Steps
1808,450,1552,1.5,Parenthood
1809,450,527,3.0,Once Were Warriors
1810,451,110,3.0,Three Colors: Red
1811,451,858,4.0,Sleepless in Seattle
1812,451,260,5.0,The 39 Steps
1813,451,1552,3.0,Parenthood
1814,451,527,5.0,Once Were Warriors
1815,452,110,5.0,Three Colors: Red
1816,452,858,5.0,Sleepless in Seattle
1817,452,2762,5.0,Young and Innocent
1818,452,2959,5.0,License to Wed
1819,452,648,4.0,Beauty and the Beast
1820,452,480,4.0,Monsoon Wedding
1821,453,858,5.0,Sleepless in Seattle
1822,454,858,4.0,Sleepless in Seattle
1823,454,2959,4.5,License to Wed
1824,454,4226,3.0,Shriek If You Know What I Did Last Friday the Thirteenth
1825,454,58559,4.5,Confession of a Child of the Century
1826,454,780,3.5,The Passion of Joan of Arc
1827,454,527,4.5,Once Were Warriors
1828,455,110,5.0,Three Colors: Red
1829,455,25,3.0,Jarhead
1830,455,141,4.0,Donnie Darko
1831,455,339,3.0,Night on Earth
1832,455,377,4.0,A Nightmare on Elm Street
1833,455,780,3.0,The Passion of Joan of Arc
1834,455,480,4.0,Monsoon Wedding
1835,455,500,3.0,Reservoir Dogs
1836,455,527,5.0,Once Were Warriors
1837,456,1246,5.0,Rocky Balboa
1838,457,110,4.0,Three Colors: Red
1839,457,858,5.0,Sleepless in Seattle
1840,457,2762,4.0,Young and Innocent
1841,457,2959,3.0,License to Wed
1842,457,4226,4.5,Shriek If You Know What I Did Last Friday the Thirteenth
1843,457,58559,4.5,Confession of a Child of the Century
1844,457,260,4.0,The 39 Steps
1845,457,480,4.0,Monsoon Wedding
1846,457,500,3.0,Reservoir Dogs
1847,457,527,4.5,Once Were Warriors
1848,458,4226,4.0,Shriek If You Know What I Did Last Friday the Thirteenth
1849,459,1246,4.5,Rocky Balboa
1850,459,1968,4.5,Fools Rush In
1851,459,2762,2.0,Young and Innocent
1852,459,58559,1.5,Confession of a Child of the Century
1853,459,260,0.5,The 39 Steps
1854,460,79,2.0,It
1855,461,110,3.5,Three Colors: Red
1856,461,147,3.0,The 400 Blows
1857,461,858,5.0,Sleepless in Seattle
1858,461,1246,3.5,Rocky Balboa
1859,461,1968,3.5,Fools Rush In
1860,461,2959,3.5,License to Wed
1861,461,4226,3.0,Shriek If You Know What I Did Last Friday the Thirteenth
1862,461,260,3.0,The 39 Steps
1863,461,628,3.5,Interview with the Vampire
1864,461,480,3.5,Monsoon Wedding
1865,461,223,3.0,Rebecca
1866,463,147,4.0,The 400 Blows
1867,463,858,4.0,Sleepless in Seattle
1868,463,2959,2.0,License to Wed
1869,463,25,1.0,Jarhead
1870,463,527,4.0,Once Were Warriors
1871,465,858,4.0,Sleepless in Seattle
1872,465,2762,3.5,Young and Innocent
1873,465,4226,4.5,Shriek If You Know What I Did Last Friday the Thirteenth
1874,465,377,3.5,A Nightmare on Elm Street
1875,465,648,1.5,Beauty and the Beast
1876,465,780,1.0,The Passion of Joan of Arc
1877,465,786,2.0,Almost Famous
1878,465,788,1.5,Mrs. Doubtfire
1879,465,480,1.5,Monsoon Wedding
1880,465,500,2.0,Reservoir Dogs
1881,465,527,4.0,Once Were Warriors
1882,465,1092,1.5,The Third Man
1883,465,415,2.0,Batman & Robin
1884,467,110,5.0,Three Colors: Red
1885,467,3101,4.0,I Love You to Death
1886,468,110,4.0,Three Colors: Red
1887,468,858,4.0,Sleepless in Seattle
1888,468,1968,1.0,Fools Rush In
1889,468,2959,1.5,License to Wed
1890,468,54503,2.5,The Mystery of Chess Boxing
1891,468,58559,0.5,Confession of a Child of the Century
1892,468,260,4.0,The 39 Steps
1893,468,648,2.5,Beauty and the Beast
1894,468,780,4.0,The Passion of Joan of Arc
1895,468,788,2.5,Mrs. Doubtfire
1896,468,1552,3.5,Parenthood
1897,468,480,4.0,Monsoon Wedding
1898,468,500,3.5,Reservoir Dogs
1899,468,527,4.5,Once Were Warriors
1900,469,110,4.0,Three Colors: Red
1901,469,858,5.0,Sleepless in Seattle
1902,469,1968,5.0,Fools Rush In
1903,469,4226,4.0,Shriek If You Know What I Did Last Friday the Thirteenth
1904,469,25,4.0,Jarhead
1905,469,527,5.0,Once Were Warriors
1906,469,223,2.0,Rebecca
1907,470,260,5.0,The 39 Steps
1908,471,2959,5.0,License to Wed
1909,471,4226,4.5,Shriek If You Know What I Did Last Friday the Thirteenth
1910,471,58559,5.0,Confession of a Child of the Century
1911,471,260,5.0,The 39 Steps
1912,471,780,3.0,The Passion of Joan of Arc
1913,471,788,2.5,Mrs. Doubtfire
1914,471,480,3.5,Monsoon Wedding
1915,472,260,2.5,The 39 Steps
1916,474,858,5.0,Sleepless in Seattle
1917,474,2762,5.0,Young and Innocent
1918,474,260,3.0,The 39 Steps
1919,474,377,4.0,A Nightmare on Elm Street
1920,474,780,3.0,The Passion of Joan of Arc
1921,474,480,3.0,Monsoon Wedding
1922,474,500,2.0,Reservoir Dogs
1923,477,4226,5.0,Shriek If You Know What I Did Last Friday the Thirteenth
1924,477,58559,5.0,Confession of a Child of the Century
1925,478,788,2.5,Mrs. Doubtfire
1926,478,527,3.0,Once Were Warriors
1927,479,110,4.0,Three Colors: Red
1928,479,858,3.5,Sleepless in Seattle
1929,479,1968,4.5,Fools Rush In
1930,479,2762,4.5,Young and Innocent
1931,479,2959,4.5,License to Wed
1932,479,4226,3.5,Shriek If You Know What I Did Last Friday the Thirteenth
1933,479,58559,4.0,Confession of a Child of the Century
1934,479,780,4.0,The Passion of Joan of Arc
1935,479,527,4.5,Once Were Warriors
1936,480,110,3.0,Three Colors: Red
1937,480,858,4.5,Sleepless in Seattle
1938,480,2762,3.5,Young and Innocent
1939,480,2959,5.0,License to Wed
1940,480,4226,3.5,Shriek If You Know What I Did Last Friday the Thirteenth
